epoch,train_loss,val_loss,train_mae,val_mae
1,0.4439507722854614,0.43714794516563416,0.47140055894851685,0.47817370295524597
2,0.3375566601753235,0.38302770256996155,0.38909655809402466,0.45406726002693176
3,0.2981836497783661,0.2769691050052643,0.354979008436203,0.3703901767730713
4,0.2790609896183014,0.2472585141658783,0.3384903073310852,0.34345507621765137
5,0.2570238411426544,0.2508694529533386,0.31804659962654114,0.3509168028831482
6,0.2551395297050476,0.23008711636066437,0.31626924872398376,0.32879626750946045
7,0.24156798422336578,0.20117716491222382,0.3033258616924286,0.3032623827457428
8,0.23330329358577728,0.1864161640405655,0.2940833270549774,0.28760772943496704
9,0.22412340342998505,0.21351628005504608,0.2855159640312195,0.31355997920036316
10,0.22004462778568268,0.20739270746707916,0.2805804908275604,0.2989811301231384
11,0.21361029148101807,0.1643427014350891,0.27481809258461,0.2497461885213852
12,0.2067066729068756,0.16350917518138885,0.26637157797813416,0.25905641913414
13,0.20296941697597504,0.15827688574790955,0.26399579644203186,0.24295176565647125
14,0.1952063888311386,0.16851402819156647,0.2539428472518921,0.27004820108413696
15,0.19645801186561584,0.14242300391197205,0.25570404529571533,0.22734832763671875
16,0.1915546953678131,0.13919992744922638,0.25036129355430603,0.22892779111862183
17,0.18839380145072937,0.18245767056941986,0.24677807092666626,0.2794352173805237
18,0.18227218091487885,0.14182843267917633,0.23968741297721863,0.23892490565776825
19,0.18249067664146423,0.1575528085231781,0.24063852429389954,0.2551702558994293
20,0.18238849937915802,0.12955977022647858,0.24074283242225647,0.22068364918231964
21,0.180281400680542,0.16291405260562897,0.2384711652994156,0.2690853178501129
22,0.1737934947013855,0.14099827408790588,0.22914308309555054,0.24520593881607056
23,0.17730329930782318,0.13641279935836792,0.23473547399044037,0.23936372995376587
24,0.16990205645561218,0.15968243777751923,0.22486785054206848,0.25684624910354614
25,0.17093707621097565,0.17888528108596802,0.22807401418685913,0.30302274227142334
26,0.15986447036266327,0.09790151566267014,0.21115116775035858,0.15929754078388214
27,0.15455977618694305,0.10010934621095657,0.2027793526649475,0.17070287466049194
28,0.152937650680542,0.09728993475437164,0.20090444386005402,0.16131950914859772
29,0.15276680886745453,0.10165189951658249,0.20092113316059113,0.17577384412288666
30,0.15253688395023346,0.10374469310045242,0.20090655982494354,0.1779823899269104
31,0.15167762339115143,0.09888868033885956,0.19948594272136688,0.1715688705444336
32,0.1513041853904724,0.09769934415817261,0.1985352635383606,0.17001506686210632
33,0.14954398572444916,0.10246482491493225,0.19720201194286346,0.18091073632240295
34,0.1466863602399826,0.08892230689525604,0.1929999589920044,0.14017537236213684
35,0.1445034146308899,0.08921761810779572,0.1907450407743454,0.14034505188465118
36,0.14351026713848114,0.08715291321277618,0.19002358615398407,0.13817909359931946
37,0.14356133341789246,0.08787832409143448,0.18953949213027954,0.1376795619726181
38,0.1429758220911026,0.08819335699081421,0.18909810483455658,0.13891717791557312
39,0.14217664301395416,0.08740054070949554,0.18850591778755188,0.13787101209163666
40,0.1425854116678238,0.08727677911520004,0.1879488229751587,0.14004363119602203
41,0.14147751033306122,0.08566152304410934,0.18778735399246216,0.13533486425876617
42,0.14196482300758362,0.08586634695529938,0.18743914365768433,0.13689033687114716
43,0.14066755771636963,0.08515939116477966,0.1869232952594757,0.13512535393238068
44,0.14051663875579834,0.08663512766361237,0.18661808967590332,0.1380746066570282
45,0.13999974727630615,0.0847591906785965,0.18641187250614166,0.13503393530845642
46,0.1394023895263672,0.08478453010320663,0.1858205795288086,0.1347738355398178
47,0.1387353092432022,0.08473120629787445,0.185727059841156,0.13486988842487335
48,0.13910816609859467,0.08462928235530853,0.18526868522167206,0.13624566793441772
49,0.1380791962146759,0.08335792273283005,0.18505679070949554,0.132160022854805
50,0.13779866695404053,0.08616597205400467,0.1847456395626068,0.1416279375553131
51,0.138161301612854,0.08341772109270096,0.18484364449977875,0.1331842988729477
52,0.13774429261684418,0.08411265909671783,0.18428170680999756,0.13695812225341797
53,0.1373273879289627,0.08279702812433243,0.18412134051322937,0.13185569643974304
54,0.1369975507259369,0.08517740666866302,0.18396028876304626,0.13494029641151428
55,0.13653670251369476,0.08251763135194778,0.18362751603126526,0.1317211240530014
56,0.13589558005332947,0.08457020670175552,0.18334431946277618,0.13428306579589844
57,0.1358567625284195,0.08211010694503784,0.18302655220031738,0.13178209960460663
58,0.13500037789344788,0.08394207805395126,0.18285296857357025,0.13558436930179596
59,0.13605554401874542,0.08218550682067871,0.18302109837532043,0.13417796790599823
60,0.13481760025024414,0.08361119776964188,0.18256767094135284,0.1373164802789688
61,0.13478507101535797,0.08132635802030563,0.18223078548908234,0.1308797150850296
62,0.13371989130973816,0.08507086336612701,0.18194957077503204,0.1443091332912445
63,0.13375012576580048,0.08132193982601166,0.18197768926620483,0.13581310212612152
64,0.13315369188785553,0.08229053765535355,0.1815522164106369,0.13315936923027039
65,0.13344329595565796,0.0807780921459198,0.1815088540315628,0.13075166940689087
66,0.13390213251113892,0.0822577252984047,0.18154184520244598,0.13962212204933167
67,0.13338734209537506,0.08019967377185822,0.1810690462589264,0.12892009317874908
68,0.13162393867969513,0.08223022520542145,0.1805320382118225,0.13534115254878998
69,0.132005512714386,0.08092277497053146,0.18065032362937927,0.13027814030647278
70,0.1318701207637787,0.08026020228862762,0.18041615188121796,0.13195285201072693
71,0.13218604028224945,0.0798177421092987,0.180155947804451,0.13100369274616241
