epoch,train_loss,val_loss,train_mae,val_mae
1,0.4551410675048828,0.23254986107349396,0.46997565031051636,0.28211790323257446
2,0.2847639322280884,0.2030811607837677,0.3505489230155945,0.25848618149757385
3,0.2574685215950012,0.18620750308036804,0.3299349248409271,0.2521863579750061
4,0.23482894897460938,0.16191352903842926,0.3144450783729553,0.230865016579628
5,0.22488801181316376,0.15372814238071442,0.3095742464065552,0.228886216878891
6,0.20246702432632446,0.14023607969284058,0.2918219566345215,0.2182948738336563
7,0.19976744055747986,0.1348004937171936,0.29324257373809814,0.21620237827301025
8,0.19260957837104797,0.11990376561880112,0.28783389925956726,0.19407567381858826
9,0.18453726172447205,0.11871849745512009,0.2820649743080139,0.19614043831825256
10,0.1768413484096527,0.11507304012775421,0.27526718378067017,0.19457484781742096
11,0.17461121082305908,0.10747849941253662,0.27395564317703247,0.1827080100774765
12,0.16868188977241516,0.10551313310861588,0.26889994740486145,0.18277202546596527
13,0.16679610311985016,0.11073500663042068,0.2674179673194885,0.19379907846450806
14,0.16422194242477417,0.09959454089403152,0.26548752188682556,0.17310236394405365
15,0.1598706841468811,0.10108648240566254,0.2611018121242523,0.18075430393218994
16,0.15811584889888763,0.09270942211151123,0.25999659299850464,0.16427423059940338
17,0.15849173069000244,0.09388545900583267,0.26094409823417664,0.16789335012435913
18,0.15446150302886963,0.09489330649375916,0.2567785084247589,0.1704457551240921
19,0.15117312967777252,0.09567588567733765,0.2529686987400055,0.17356668412685394
20,0.15021447837352753,0.08765913546085358,0.252324640750885,0.15827292203903198
21,0.15036804974079132,0.09159095585346222,0.2530110776424408,0.16645623743534088
22,0.14786562323570251,0.095060333609581,0.25043171644210815,0.17226271331310272
23,0.1445467621088028,0.09917780011892319,0.24731363356113434,0.18257422745227814
24,0.14501380920410156,0.08737918734550476,0.24785947799682617,0.1616973578929901
25,0.14512206614017487,0.0920981764793396,0.24889767169952393,0.17070890963077545
26,0.1420356035232544,0.09399380534887314,0.24514350295066833,0.17505384981632233
27,0.1406092345714569,0.08810333907604218,0.2432393580675125,0.16542674601078033
28,0.14269202947616577,0.08618271350860596,0.24646298587322235,0.16152721643447876
29,0.13740749657154083,0.08364041894674301,0.24019241333007812,0.15804791450500488
