epoch,train_loss,val_loss,train_mae,val_mae
1,0.37810567021369934,0.4393925964832306,0.4202216565608978,0.45928847789764404
2,0.3033382296562195,0.26430830359458923,0.3577759265899658,0.3351397216320038
3,0.26499855518341064,0.2784120440483093,0.3263496160507202,0.34424862265586853
4,0.25829076766967773,0.2684609591960907,0.31869062781333923,0.328081339597702
5,0.236947163939476,0.24541687965393066,0.29707273840904236,0.31261590123176575
6,0.22561219334602356,0.24161063134670258,0.2865534722805023,0.3136727809906006
7,0.22211740911006927,0.2196081131696701,0.2827451229095459,0.2890801429748535
8,0.2097754031419754,0.2195349782705307,0.2709452211856842,0.290196031332016
9,0.20337314903736115,0.2403504103422165,0.26517078280448914,0.30932632088661194
10,0.1995774805545807,0.22290456295013428,0.25961121916770935,0.29500117897987366
11,0.16669897735118866,0.13487154245376587,0.21355850994586945,0.16515600681304932
12,0.16288989782333374,0.15306630730628967,0.20809276401996613,0.2036413997411728
13,0.1608269065618515,0.14433111250400543,0.20606186985969543,0.1815778911113739
14,0.16180749237537384,0.15612509846687317,0.20785260200500488,0.21195241808891296
15,0.15112826228141785,0.12394575774669647,0.19027996063232422,0.14240765571594238
16,0.14806970953941345,0.12243223935365677,0.18592515587806702,0.13707537949085236
17,0.14753417670726776,0.12215397506952286,0.1849231868982315,0.13450893759727478
18,0.14601098001003265,0.12456595152616501,0.1824251413345337,0.13885396718978882
19,0.14529554545879364,0.12281893938779831,0.18153031170368195,0.13680364191532135
20,0.14327150583267212,0.12286366522312164,0.17998714745044708,0.13948418200016022
21,0.14140643179416656,0.12030110508203506,0.17675738036632538,0.13121992349624634
22,0.13982364535331726,0.11807408183813095,0.17545248568058014,0.12758323550224304
23,0.13900157809257507,0.11843424290418625,0.17490272223949432,0.12777812778949738
24,0.13810564577579498,0.11734286695718765,0.17403417825698853,0.12597249448299408
25,0.13722890615463257,0.1177021935582161,0.17342031002044678,0.1261308491230011
26,0.1373797357082367,0.11648406833410263,0.17301495373249054,0.1251530796289444
27,0.13603799045085907,0.11664106696844101,0.1722356677055359,0.12541139125823975
28,0.1346057504415512,0.116550512611866,0.1717686653137207,0.1257699579000473
29,0.13485610485076904,0.11816960573196411,0.17162726819515228,0.12606362998485565
30,0.1353948414325714,0.11445353180170059,0.1707649677991867,0.12245265394449234
31,0.13231231272220612,0.1141442283987999,0.16996432840824127,0.12191552668809891
32,0.13188162446022034,0.11406857520341873,0.16976110637187958,0.12164097279310226
33,0.13219892978668213,0.11353335529565811,0.16989292204380035,0.12247301638126373
34,0.1308337152004242,0.11375021189451218,0.1694066971540451,0.1212015226483345
35,0.13087454438209534,0.11354684829711914,0.169356107711792,0.12118398398160934
36,0.1308957040309906,0.11392198503017426,0.1689763218164444,0.12110336869955063
37,0.13018681108951569,0.11219954490661621,0.1687575876712799,0.11973665654659271
38,0.12916982173919678,0.11199921369552612,0.1684521585702896,0.11930090188980103
39,0.12892338633537292,0.11227281391620636,0.1684611737728119,0.1194995865225792
40,0.12886188924312592,0.11290919780731201,0.16835233569145203,0.11979115754365921
41,0.12848424911499023,0.11248064786195755,0.16825862228870392,0.11944616585969925
42,0.12858803570270538,0.11165782809257507,0.16825246810913086,0.11879470944404602
43,0.12790897488594055,0.11178363114595413,0.16801923513412476,0.11891909688711166
44,0.1278429925441742,0.1120147779583931,0.16796313226222992,0.11897788941860199
45,0.12792931497097015,0.1115383505821228,0.1679220199584961,0.11897385120391846
46,0.12763670086860657,0.11161836236715317,0.16783493757247925,0.11879117786884308
47,0.12725919485092163,0.11205399036407471,0.167725071310997,0.11880148202180862
48,0.12745924293994904,0.11158372461795807,0.1678745299577713,0.11885203421115875
49,0.12751074135303497,0.11208923906087875,0.16768965125083923,0.11858572065830231
50,0.1272166520357132,0.11204687505960464,0.1675640046596527,0.11853379756212234
