epoch,train_loss,val_loss,train_mae,val_mae
1,0.36438456177711487,0.22435447573661804,0.4082188904285431,0.30713415145874023
2,0.23401017487049103,0.1720723956823349,0.31606605648994446,0.25756722688674927
3,0.19864581525325775,0.15269628167152405,0.29301583766937256,0.2448417693376541
4,0.17670243978500366,0.16124066710472107,0.27918532490730286,0.2593916356563568
5,0.15825438499450684,0.14427191019058228,0.26516103744506836,0.24691052734851837
6,0.14915822446346283,0.14668531715869904,0.25920358300209045,0.2519887387752533
7,0.1417534351348877,0.131509929895401,0.2520849406719208,0.2342497855424881
8,0.13541552424430847,0.12351541966199875,0.24564598500728607,0.22407911717891693
9,0.13479237258434296,0.13193649053573608,0.24550044536590576,0.23334185779094696
10,0.12792028486728668,0.12979532778263092,0.23786304891109467,0.23293191194534302
11,0.1277172565460205,0.08958209306001663,0.23790490627288818,0.1767011135816574
12,0.12357503175735474,0.12421997636556625,0.2334558516740799,0.22935821115970612
13,0.12117133289575577,0.10559337586164474,0.23135189712047577,0.20790380239486694
14,0.11973591148853302,0.12019851058721542,0.23017916083335876,0.222834050655365
15,0.11537138372659683,0.10815156996250153,0.22522981464862823,0.2080674171447754
16,0.11592813581228256,0.10809436440467834,0.22627897560596466,0.20651818811893463
17,0.11132996529340744,0.08725015819072723,0.22063791751861572,0.1749875396490097
18,0.11481724679470062,0.12149631977081299,0.22486570477485657,0.2235197275876999
19,0.1094798892736435,0.08473462611436844,0.21887744963169098,0.178425595164299
20,0.10561555624008179,0.08701112866401672,0.2147865742444992,0.183113232254982
21,0.10909746587276459,0.0805482566356659,0.2192036658525467,0.171505868434906
22,0.10670413076877594,0.09143722057342529,0.21685080230236053,0.18494628369808197
23,0.10543317347764969,0.08113806694746017,0.21541525423526764,0.1701602190732956
24,0.10635590553283691,0.09793578833341599,0.21555429697036743,0.19717706739902496
25,0.1030549556016922,0.08479428291320801,0.21223419904708862,0.17872437834739685
26,0.1015167310833931,0.091252401471138,0.20973801612854004,0.18665538728237152
27,0.10295535624027252,0.08234385401010513,0.21229299902915955,0.17375291883945465
28,0.10044138133525848,0.07743585109710693,0.20932699739933014,0.16746006906032562
29,0.10196157544851303,0.077481210231781,0.21085290610790253,0.16916577517986298
30,0.09993086755275726,0.07607681304216385,0.2090400904417038,0.16382907330989838
31,0.09676028788089752,0.08006498217582703,0.20445187389850616,0.17461134493350983
32,0.09931588172912598,0.0864008292555809,0.20875093340873718,0.18039992451667786
33,0.09692160785198212,0.09747745841741562,0.20571525394916534,0.1943998783826828
34,0.0984683707356453,0.09082107990980148,0.2077072113752365,0.19100327789783478
35,0.09587763994932175,0.07725723832845688,0.20448465645313263,0.169029101729393
36,0.09554366767406464,0.07764678448438644,0.203909769654274,0.17266666889190674
