epoch,train_loss,val_loss,train_mae,val_mae
1,0.331041544675827,0.3295355439186096,0.38406652212142944,0.38082388043403625
2,0.2711614966392517,0.27357736229896545,0.3357384502887726,0.3352110981941223
3,0.23991112411022186,0.24542775750160217,0.3067685663700104,0.30201980471611023
4,0.2308391034603119,0.2357160747051239,0.29898273944854736,0.29171761870384216
5,0.22374123334884644,0.22400705516338348,0.28920963406562805,0.273200124502182
6,0.21135903894901276,0.23769325017929077,0.27472925186157227,0.2978765368461609
7,0.21679434180259705,0.22485266625881195,0.2819972336292267,0.2779845893383026
8,0.2061498612165451,0.20935221016407013,0.26622024178504944,0.26509174704551697
9,0.2002357840538025,0.20594756305217743,0.2631555497646332,0.26096633076667786
10,0.1934572011232376,0.20293809473514557,0.25361204147338867,0.25764283537864685
11,0.1942124217748642,0.18265999853610992,0.25636914372444153,0.2307891845703125
12,0.18763072788715363,0.19331671297550201,0.24573089182376862,0.2404344230890274
13,0.18680712580680847,0.18443933129310608,0.2466251105070114,0.23421809077262878
14,0.1847715675830841,0.18630078434944153,0.2447778731584549,0.2376757711172104
15,0.18137744069099426,0.1832924336194992,0.2425290197134018,0.23654092848300934
16,0.1822555959224701,0.17811666429042816,0.24264712631702423,0.23301103711128235
17,0.17671217024326324,0.17115125060081482,0.23592451214790344,0.21758779883384705
18,0.17193998396396637,0.17608147859573364,0.23215271532535553,0.23400232195854187
19,0.172946497797966,0.1696735918521881,0.2340535819530487,0.22126582264900208
20,0.17037948966026306,0.17751166224479675,0.2300405502319336,0.2346283346414566
21,0.16923919320106506,0.1724584400653839,0.2297327071428299,0.22242578864097595
22,0.1663707047700882,0.1635446548461914,0.22762517631053925,0.2133704274892807
23,0.16318047046661377,0.15685662627220154,0.2239307165145874,0.19820690155029297
24,0.16597668826580048,0.173683300614357,0.22975139319896698,0.22578959167003632
25,0.15932263433933258,0.16121700406074524,0.21906548738479614,0.21125051379203796
26,0.15814395248889923,0.15837973356246948,0.2196817249059677,0.21085071563720703
27,0.15688711404800415,0.15099745988845825,0.21809300780296326,0.19690366089344025
28,0.15601816773414612,0.15494833886623383,0.21765296161174774,0.20577633380889893
29,0.15314245223999023,0.1483592987060547,0.21558520197868347,0.20033645629882812
30,0.15244697034358978,0.16292054951190948,0.21437202394008636,0.2096756249666214
31,0.14894849061965942,0.1442677527666092,0.21045497059822083,0.19150246679782867
32,0.1497253030538559,0.14121821522712708,0.21421431005001068,0.19274063408374786
33,0.14698363840579987,0.15770216286182404,0.21072058379650116,0.2121829390525818
34,0.1441326141357422,0.1365027278661728,0.20732297003269196,0.1799488663673401
35,0.14230211079120636,0.1369684338569641,0.20787012577056885,0.1864609718322754
36,0.14135891199111938,0.13692891597747803,0.20612932741641998,0.19080764055252075
37,0.14416787028312683,0.14646399021148682,0.21175214648246765,0.20343592762947083
