epoch,train_loss,val_loss,train_mae,val_mae
1,0.36763709783554077,0.24074754118919373,0.4142179489135742,0.3407118320465088
2,0.24882981181144714,0.20840343832969666,0.3280898332595825,0.3237568736076355
3,0.21487317979335785,0.22481867671012878,0.3084609806537628,0.3455723226070404
4,0.196478471159935,0.1949600726366043,0.29759353399276733,0.3126796782016754
5,0.17726096510887146,0.2264525145292282,0.2829569876194,0.34623679518699646
6,0.16439302265644073,0.1585235744714737,0.2721744179725647,0.29469552636146545
7,0.15445733070373535,0.1599266231060028,0.26450538635253906,0.2814299762248993
8,0.14709411561489105,0.14963644742965698,0.2577421963214874,0.28171202540397644
9,0.14412415027618408,0.17614787817001343,0.25641554594039917,0.2955724000930786
10,0.13892564177513123,0.14088067412376404,0.25060465931892395,0.25953829288482666
11,0.13628165423870087,0.1537971794605255,0.24881188571453094,0.28471294045448303
12,0.12893326580524445,0.14507558941841125,0.24121858179569244,0.26227518916130066
13,0.13161855936050415,0.12919951975345612,0.24366772174835205,0.24631112813949585
14,0.12549534440040588,0.10668518394231796,0.23722250759601593,0.23385746777057648
15,0.12386077642440796,0.1702457070350647,0.2364697903394699,0.2903396785259247
16,0.12559305131435394,0.09221655130386353,0.23819343745708466,0.2152128964662552
17,0.11646752059459686,0.13234245777130127,0.22871267795562744,0.25406548380851746
18,0.12081966549158096,0.09151825308799744,0.23328997194766998,0.21052736043930054
19,0.11257071793079376,0.0961090475320816,0.22405515611171722,0.22006526589393616
20,0.1143161877989769,0.12015048414468765,0.22732071578502655,0.24577400088310242
21,0.11688201129436493,0.1292537897825241,0.22987660765647888,0.25133445858955383
22,0.11107513308525085,0.07595054805278778,0.22281475365161896,0.19412167370319366
23,0.1124100536108017,0.094215527176857,0.22512798011302948,0.22282199561595917
24,0.10979970544576645,0.07823199778795242,0.22200854122638702,0.1988796442747116
25,0.10714937001466751,0.11297473311424255,0.2195933610200882,0.2375967651605606
26,0.107496477663517,0.1001177430152893,0.2199893295764923,0.22325126826763153
27,0.10689061880111694,0.07821576297283173,0.2188258320093155,0.19597376883029938
28,0.10416636615991592,0.09261401742696762,0.21642638742923737,0.21204569935798645
29,0.1028807982802391,0.06779562681913376,0.21418075263500214,0.1840182989835739
30,0.10129927843809128,0.07762018591165543,0.21281665563583374,0.1958143562078476
31,0.09973587095737457,0.08911928534507751,0.21076323091983795,0.21812330186367035
32,0.09835271537303925,0.08117768168449402,0.20868675410747528,0.2014448195695877
33,0.09980343282222748,0.10026899725198746,0.2112412303686142,0.2300124168395996
34,0.10740931332111359,0.10951525717973709,0.22071674466133118,0.23405426740646362
35,0.09738211333751678,0.06920156627893448,0.20790956914424896,0.18858997523784637
36,0.09518986195325851,0.06274626404047012,0.20567479729652405,0.17705342173576355
37,0.09882257133722305,0.07111486792564392,0.2104307860136032,0.18768377602100372
38,0.10103288292884827,0.11242003738880157,0.2132745236158371,0.23385001718997955
39,0.09687568247318268,0.07150895148515701,0.20797473192214966,0.1883949190378189
40,0.09519394487142563,0.07179102301597595,0.20675429701805115,0.18609951436519623
41,0.09488982707262039,0.08066263049840927,0.20580317080020905,0.19737984240055084
42,0.09319164603948593,0.09889890253543854,0.2033223658800125,0.22313444316387177
43,0.09704478085041046,0.09265343099832535,0.20888465642929077,0.22070389986038208
44,0.09513834118843079,0.06647328287363052,0.20625433325767517,0.18348640203475952
45,0.09620020538568497,0.10981471836566925,0.20733365416526794,0.23122335970401764
46,0.09196144342422485,0.05885272100567818,0.202015221118927,0.16882896423339844
47,0.09775764495134354,0.11598960310220718,0.20893380045890808,0.2346685826778412
48,0.09651842713356018,0.0917147696018219,0.20843149721622467,0.21226483583450317
49,0.0913434773683548,0.10701353847980499,0.2012302726507187,0.22828631103038788
50,0.09501376003026962,0.06338731944561005,0.20684373378753662,0.17758744955062866
51,0.09111819416284561,0.062416162341833115,0.20131339132785797,0.17411477863788605
52,0.0913124531507492,0.05573530122637749,0.2021712213754654,0.1638033092021942
53,0.0916476622223854,0.07434090226888657,0.20254524052143097,0.19645658135414124
