epoch,train_loss,val_loss,train_mae,val_mae
1,0.34864702820777893,0.3167141079902649,0.4049952030181885,0.38454997539520264
2,0.28320661187171936,0.25520071387290955,0.3563184440135956,0.32859301567077637
3,0.24449017643928528,0.2171546071767807,0.316083163022995,0.2958909869194031
4,0.2339288294315338,0.2540736496448517,0.3090760409832001,0.3301973044872284
5,0.2223186194896698,0.24390901625156403,0.2941782474517822,0.3266235888004303
6,0.21706105768680573,0.20898596942424774,0.2873055636882782,0.2888525724411011
7,0.2023938000202179,0.197929248213768,0.27178850769996643,0.2804608941078186
8,0.19901598989963531,0.19358910620212555,0.26824554800987244,0.26902416348457336
9,0.19972126185894012,0.21417580544948578,0.2685762643814087,0.2932252585887909
10,0.18529635667800903,0.17933160066604614,0.2535759508609772,0.24636560678482056
11,0.1865646243095398,0.1591123640537262,0.25698551535606384,0.22985607385635376
12,0.17276863753795624,0.17556174099445343,0.2384767234325409,0.24979372322559357
13,0.16710853576660156,0.169529989361763,0.2323315590620041,0.24130958318710327
14,0.1685982495546341,0.17156954109668732,0.23652131855487823,0.23743119835853577
15,0.16255292296409607,0.15099593997001648,0.2275707870721817,0.2194252908229828
16,0.15937303006649017,0.14337213337421417,0.2227506786584854,0.2023315727710724
17,0.15522567927837372,0.1586443930864334,0.2192631959915161,0.23151955008506775
18,0.15366223454475403,0.1527758687734604,0.21726883947849274,0.2194710373878479
19,0.14667369425296783,0.1508817821741104,0.2094659060239792,0.22089561820030212
20,0.15055647492408752,0.14769141376018524,0.21629466116428375,0.2238978147506714
21,0.14689016342163086,0.14507438242435455,0.211238831281662,0.21565081179141998
22,0.13072706758975983,0.10478096455335617,0.18668876588344574,0.13567379117012024
23,0.12423641979694366,0.10050816833972931,0.1787915974855423,0.1252167671918869
24,0.12224859744310379,0.09961167722940445,0.1776801347732544,0.13264289498329163
25,0.12140330672264099,0.10229039192199707,0.17789211869239807,0.1422598510980606
26,0.12141116708517075,0.10281682759523392,0.17771798372268677,0.13874518871307373
27,0.11950111389160156,0.10597892105579376,0.17737029492855072,0.15406495332717896
28,0.1200910285115242,0.09805747866630554,0.17538140714168549,0.12637780606746674
29,0.11623360216617584,0.10183330625295639,0.17295712232589722,0.14814144372940063
30,0.11705323308706284,0.10258997976779938,0.17376789450645447,0.14066001772880554
31,0.11378543078899384,0.1008148044347763,0.17254246771335602,0.1481667160987854
32,0.11273638159036636,0.099070705473423,0.17007069289684296,0.14469444751739502
33,0.11147233843803406,0.09879913926124573,0.17183592915534973,0.13124117255210876
34,0.1088656336069107,0.08821774274110794,0.16585782170295715,0.11253780871629715
35,0.10458238422870636,0.08588005602359772,0.16351240873336792,0.11052042990922928
36,0.1031007468700409,0.08801233768463135,0.16282837092876434,0.11004163324832916
37,0.10367877036333084,0.0859266072511673,0.1621035635471344,0.10876912623643875
38,0.10143686830997467,0.08391672372817993,0.16148631274700165,0.10839083790779114
39,0.09963150322437286,0.08391524851322174,0.16108787059783936,0.10856771469116211
40,0.09933561086654663,0.08193868398666382,0.16085588932037354,0.10832662135362625
41,0.09998651593923569,0.08575128763914108,0.16009186208248138,0.10723131895065308
42,0.09726551920175552,0.08669965714216232,0.15973931550979614,0.10738273710012436
43,0.09645263850688934,0.08501666784286499,0.15947477519512177,0.10712938755750656
44,0.09659626334905624,0.08150894939899445,0.15943212807178497,0.10649561882019043
45,0.0972953587770462,0.08096703141927719,0.1591208577156067,0.10705133527517319
46,0.09550647437572479,0.08122348040342331,0.15865309536457062,0.10796765238046646
47,0.09381075948476791,0.07963353395462036,0.15847933292388916,0.10636977851390839
48,0.09765489399433136,0.08934293687343597,0.1584126055240631,0.10807988792657852
49,0.09703557193279266,0.07978746294975281,0.15838119387626648,0.10592548549175262
50,0.0922834500670433,0.0821070447564125,0.1574937254190445,0.10593762993812561
51,0.09362620860338211,0.08026357740163803,0.15745078027248383,0.10504278540611267
52,0.09182843565940857,0.07677698135375977,0.15721972286701202,0.10594409704208374
53,0.08957237005233765,0.0788126215338707,0.15667636692523956,0.10548771172761917
54,0.0913577675819397,0.08974678069353104,0.1568244844675064,0.1070503294467926
55,0.09393543004989624,0.08004464954137802,0.15666185319423676,0.10587102174758911
